"transaction_date","transaction_id","customer_id","customer_gender","customer_location","customer_tenure_months","produkt_sku","product_category","quantity","avg_price","delivery_charges","revenue","coupon_status","discount_pct","gst_onsale","daily_offline","daily_online","transaction_month","transaction_month_str","AOV_segment"
2019-04-28,"26,686","14,911",F,California,34,GGOEGAXQ067129,Apparel,1,16.99,12.99,29.98,Clicked,10,0.18,"3,500","2,019.73",4,apr,Medium-High
2019-04-28,"26,686","14,911",F,California,34,GGOEGALB034115,Apparel,1,13.29,12.99,26.28,Clicked,10,0.18,"3,500","2,019.73",4,apr,Medium-High
2019-04-28,"26,686","14,911",F,California,34,GGOEGAEQ027915,Apparel,1,16.99,12.99,29.98,Used,10,0.18,"3,500","2,019.73",4,apr,Medium-High
2019-04-28,"26,685","14,911",F,California,34,GGOEGAEB084513,Apparel,1,33.59,6,39.59,Clicked,10,0.18,"3,500","2,019.73",4,apr,Medium-High
2019-04-11,"25,339","13,319",F,Illinois,27,GGOEGADB059615,Apparel,1,59.99,6.5,66.49,Clicked,10,0.18,"3,000",804.85,4,apr,Medium-High
2019-04-11,"25,339","13,319",F,Illinois,27,GGOEGAQB036014,Apparel,1,44.79,6.5,51.29,Used,10,0.18,"3,000",804.85,4,apr,Medium-High
2019-04-28,"26,678","18,118",M,Illinois,24,GGOEGAEB084514,Apparel,1,33.59,6,39.59,Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,677","18,118",M,Illinois,24,GGOEGAEB084513,Apparel,1,33.59,6,39.59,Clicked,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,676","18,118",M,Illinois,24,GGOEGAEB084515,Apparel,1,33.59,6,39.59,Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,670","18,118",M,Illinois,24,GGOEGAEJ031314,Apparel,1,31.99,6,37.99,Clicked,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,664","18,118",M,Illinois,24,GGOEYAAJ032513,Apparel,1,18.99,6,24.99,Not Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,660","18,118",M,Illinois,24,GGOEGAWQ062953,Apparel,1,27.19,6.5,33.69,Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,659","18,118",M,Illinois,24,GGOEGADJ056816,Apparel,1,61.59,6,67.59,Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-12,"25,376","17,377",M,Illinois,34,GGOEGAAJ057015,Apparel,1,38.49,6.5,44.99,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,376","17,377",M,Illinois,34,GGOEGATB060414,Apparel,1,74.99,6.5,81.49,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,381","17,377",M,Illinois,34,GGOEAAFB035913,Apparel,1,44.79,6.5,51.29,Not Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,382","17,377",M,Illinois,34,GGOEGAAB033815,Apparel,2,18.99,6.5,44.48,Not Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,382","17,377",M,Illinois,34,GGOEGAAB033816,Apparel,2,18.99,6.5,44.48,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,382","17,377",M,Illinois,34,GGOEGAAB033817,Apparel,2,18.99,6.5,44.48,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,382","17,377",M,Illinois,34,GGOEGAAC032114,Apparel,1,18.99,6.5,25.49,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,382","17,377",M,Illinois,34,GGOEGAAR010716,Apparel,2,16.99,6.5,40.48,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-28,"26,657","18,118",M,Illinois,24,GGOEGAAJ073016,Apparel,1,12.31,6,18.31,Clicked,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,657","18,118",M,Illinois,24,GGOEGAAJ032816,Apparel,1,11.19,6,17.19,Not Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-12,"25,384","15,983",M,New York,25,GGOEAAAQ032013,Apparel,1,11.89,6.5,18.39,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-12,"25,384","15,983",M,New York,25,GGOEGAAJ032613,Apparel,1,18.99,6.5,25.49,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-12,"25,384","15,983",M,New York,25,GGOEGAAJ073413,Apparel,1,18.99,6.5,25.49,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-28,"26,651","18,118",M,Illinois,24,GGOEGAEQ027915,Apparel,5,16.99,6,90.95,Clicked,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-12,"25,384","15,983",M,New York,25,GGOEGAAL010613,Apparel,1,16.99,6.5,23.49,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-12,"25,384","15,983",M,New York,25,GGOEGAAQ033913,Apparel,1,13.29,6.5,19.79,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-12,"25,386","15,983",M,New York,25,GGOEGADB056614,Apparel,1,52.07,6.5,58.57,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-13,"25,448","13,090",M,New Jersey,4,GGOEGAAJ080615,Apparel,1,15.99,13.75,29.74,Clicked,10,0.18,"3,000","2,872.23",4,apr,Medium-High
2019-04-13,"25,447","13,090",M,New Jersey,4,GGOEAAWQ063053,Apparel,1,19.03,6,25.03,Not Used,10,0.18,"3,000","2,872.23",4,apr,Medium-High
2019-04-12,"25,387","15,983",M,New York,25,GGOEAAAB081017,Apparel,1,19.99,6.5,26.49,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-12,"25,388","15,983",M,New York,25,GGOEAAEH035216,Apparel,1,16.79,6.5,23.29,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-12,"25,388","15,983",M,New York,25,GGOEGAAJ080716,Apparel,1,11.19,6.5,17.69,Not Used,10,0.18,"3,000","1,631.25",4,apr,Medium-High
2019-04-28,"26,651","18,118",M,Illinois,24,GGOEGAEA030414,Apparel,3,19.99,6,65.97,Not Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-28,"26,651","18,118",M,Illinois,24,GGOEGAAQ010415,Apparel,10,16.99,6,175.9,Used,10,0.18,"3,500","2,019.73",4,apr,High
2019-04-12,"25,398","16,782",F,New York,45,GGOEGAAL010615,Apparel,1,13.59,6,19.59,Used,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,399","16,782",F,New York,45,GGOEGAAQ010414,Apparel,5,13.59,6,73.95,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,399","16,782",F,New York,45,GGOEGAEQ027913,Apparel,2,13.59,6,33.18,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,405","16,782",F,New York,45,GGOEGAFB035815,Apparel,1,44.79,6,50.79,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,405","16,782",F,New York,45,GGOEGHPB071610,Apparel,1,8.79,6,14.79,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,405","16,782",F,New York,45,GGOEYAQB073214,Apparel,1,31.35,6,37.35,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,413","16,782",F,New York,45,GGOEAHPB076113,Apparel,2,21.99,19.99,63.97,Used,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,413","16,782",F,New York,45,GGOEAHPB076114,Apparel,2,21.99,19.99,63.97,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,414","16,782",F,New York,45,GGOEGAAB033817,Apparel,1,15.19,6,21.19,Not Used,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,414","16,782",F,New York,45,GGOEGAAL010617,Apparel,1,13.59,6,19.59,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,416","16,782",F,New York,45,GGOEGAFB035815,Apparel,1,44.79,6,50.79,Clicked,10,0.18,"3,000","1,631.25",4,apr,Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEAAAB034914,Apparel,1,19.99,6,25.99,Not Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEAAAQ032013,Apparel,2,11.89,6,29.78,Not Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEGAAQ010414,Apparel,1,16.99,6,22.99,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEGAER035514,Apparel,1,14.69,6,20.69,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEGALB034113,Apparel,1,13.29,6,19.29,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEGALP034313,Apparel,1,13.29,6,19.29,Clicked,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-12,"25,431","12,712",M,Illinois,37,GGOEGALP034314,Apparel,1,13.29,6,19.29,Used,10,0.18,"3,000","1,631.25",4,apr,Medium-Low
2019-04-13,"25,433","12,712",M,Illinois,37,GGOEAAAJ032414,Apparel,1,10.63,6,16.63,Clicked,10,0.18,"3,000","2,872.23",4,apr,Medium-Low
2019-04-27,"26,612","17,690",F,Illinois,6,GGOEGAEQ027916,Apparel,1,13.59,6,19.59,Not Used,10,0.18,"3,500","2,056.17",4,apr,Medium-Low
2019-04-27,"26,611","17,690",F,Illinois,6,GGOEYAQB073215,Apparel,1,31.35,19.99,51.34,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-Low
2019-04-27,"26,611","17,690",F,Illinois,6,GGOEGALP034314,Apparel,1,10.63,19.99,30.62,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-Low
2019-04-27,"26,611","17,690",F,Illinois,6,GGOEGALJ073314,Apparel,1,15.19,19.99,35.18,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-Low
2019-04-13,"25,433","12,712",M,Illinois,37,GGOEGAAQ033914,Apparel,3,10.63,6,37.89,Used,10,0.18,"3,000","2,872.23",4,apr,Medium-Low
2019-04-27,"26,610","17,690",F,Illinois,6,GGOEGAAQ057216,Apparel,1,34.99,6,40.99,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-Low
2019-04-27,"26,610","17,690",F,Illinois,6,GGOEGAAJ080616,Apparel,1,19.99,6,25.99,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-Low
2019-04-27,"26,583","12,748",F,Illinois,28,GGOEGAEJ031315,Apparel,1,39.99,6,45.99,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,583","12,748",F,Illinois,28,GGOEGAEJ030817,Apparel,1,29.99,6,35.99,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,583","12,748",F,Illinois,28,GGOEGAEA030416,Apparel,1,19.99,6,25.99,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,583","12,748",F,Illinois,28,GGOEGAAJ073414,Apparel,1,18.99,6,24.99,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,583","12,748",F,Illinois,28,GGOEGAAJ032314,Apparel,1,18.99,6,24.99,Not Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,579","12,748",F,Illinois,28,GGOEGAER035515,Apparel,1,11.75,6,17.75,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,579","12,748",F,Illinois,28,GGOEGAAQ033916,Apparel,1,10.63,6,16.63,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,579","12,748",F,Illinois,28,GGOEGAAJ032813,Apparel,1,11.19,6,17.19,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,579","12,748",F,Illinois,28,GGOEAAAQ032013,Apparel,1,9.51,6,15.51,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,571","12,748",F,Illinois,28,GGOEGAPB057815,Apparel,1,67.19,6,73.19,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,571","12,748",F,Illinois,28,GGOEGAEB084515,Apparel,1,33.59,6,39.59,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,571","12,748",F,Illinois,28,GGOEGAEB084514,Apparel,1,33.59,6,39.59,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,569","12,748",F,Illinois,28,GGOEGAEB084515,Apparel,1,33.59,6,39.59,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,545","12,748",F,Illinois,28,GGOEGAWR061148,Apparel,1,19.19,6,25.19,Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,545","12,748",F,Illinois,28,GGOEAAWN062649,Apparel,1,13.59,6,19.59,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,536","12,748",F,Illinois,28,GGOEGADJ056817,Apparel,1,61.59,6,67.59,Used,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,533","12,748",F,Illinois,28,GGOEYHPB072210,Apparel,120,8.79,130.46,"1,185.26",Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-27,"26,533","12,748",F,Illinois,28,GGOEAHPJ074410,Apparel,300,8.79,130.46,"2,767.46",Clicked,10,0.18,"3,500","2,056.17",4,apr,Medium-High
2019-04-26,"26,526","12,748",F,Illinois,28,GGOEGAEC033114,Apparel,1,19.99,6,25.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,526","12,748",F,Illinois,28,GGOEGADJ059814,Apparel,1,55.43,6,61.43,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,526","12,748",F,Illinois,28,GGOEAAFB035914,Apparel,1,44.79,6,50.79,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,526","12,748",F,Illinois,28,GGOEAAEJ033414,Apparel,1,19.59,6,25.59,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,522","12,748",F,Illinois,28,GGOEGAAJ073415,Apparel,1,18.99,6,24.99,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,520","12,748",F,Illinois,28,GGOEAHPJ074410,Apparel,1,8.79,6,14.79,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,520","12,748",F,Illinois,28,GGOEAAAB034816,Apparel,1,15.99,6,21.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,519","12,748",F,Illinois,28,GGOEGALB034114,Apparel,1,13.29,6,19.29,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,519","12,748",F,Illinois,28,GGOEGAEJ033315,Apparel,1,24.49,6,30.49,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,519","12,748",F,Illinois,28,GGOEGAEJ028014,Apparel,1,11.89,6,17.89,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,518","12,748",F,Illinois,28,GGOEGAYQ069025,Apparel,1,18.99,6,24.99,Not Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,509","12,748",F,Illinois,28,GGOEGAWQ062948,Apparel,1,27.19,6,33.19,Not Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,509","12,748",F,Illinois,28,GGOEAAWN062648,Apparel,1,13.59,6,19.59,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,506","12,748",F,Illinois,28,GGOEGAAJ032615,Apparel,1,18.99,6,24.99,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,501","12,748",F,Illinois,28,GGOEGADB056914,Apparel,1,67.19,6,73.19,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,500","12,748",F,Illinois,28,GGOEGALQ036614,Apparel,1,13.99,6,19.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,498","12,748",F,Illinois,28,GGOEGAAB010516,Apparel,2,13.59,6,33.18,Not Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,498","12,748",F,Illinois,28,GGOEAAAB034814,Apparel,1,15.99,6,21.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,495","12,748",F,Illinois,28,GGOEYAFB073115,Apparel,1,44.79,6.5,51.29,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,494","12,748",F,Illinois,28,GGOEGAAJ080615,Apparel,1,19.99,6,25.99,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,494","12,748",F,Illinois,28,GGOEGAAJ032715,Apparel,1,13.99,6,19.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,494","12,748",F,Illinois,28,GGOEGAAJ032315,Apparel,1,18.99,6,24.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,494","12,748",F,Illinois,28,GGOEGAAC035015,Apparel,1,19.99,6,25.99,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,490","12,748",F,Illinois,28,GGOEGALP034313,Apparel,1,13.29,6,19.29,Not Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,490","12,748",F,Illinois,28,GGOEGAER035514,Apparel,1,14.69,6,20.69,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,490","12,748",F,Illinois,28,GGOEGAAJ059114,Apparel,1,15.39,6,21.39,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,488","12,748",F,Illinois,28,GGOEYAEJ029515,Apparel,1,10.63,6,16.63,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,488","12,748",F,Illinois,28,GGOEYAEJ029514,Apparel,2,10.63,6,27.26,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,487","12,748",F,Illinois,28,GGOEGAQB036017,Apparel,1,44.79,19.99,64.78,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,487","12,748",F,Illinois,28,GGOEGAEB027816,Apparel,1,13.59,19.99,33.58,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,486","12,748",F,Illinois,28,GGOEGAER035514,Apparel,1,11.75,6,17.75,Used,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,486","12,748",F,Illinois,28,GGOEGAAJ032714,Apparel,1,11.19,6,17.19,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,484","12,748",F,Illinois,28,GGOEGADC059515,Apparel,1,41.99,22.71,64.7,Clicked,10,0.18,"3,500","1,363.31",4,apr,Medium-High
2019-04-26,"26,478","14,667",F,California,30,GGOEGHPB071610,Apparel,3,10.99,12.99,45.96,Not Used,10,0.18,"3,500","1,363.31",4,apr,Medium-Low
2019-04-01,"24,594","16,016",M,California,19,GGOEGAPB057814,Apparel,2,67.19,6.5,140.88,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,594","16,016",M,California,19,GGOEGATJ060513,Apparel,1,41.99,6.5,48.49,Used,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,594","16,016",M,California,19,GGOEGATJ060514,Apparel,1,41.99,6.5,48.49,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,598","16,016",M,California,19,GGOEGHPB071610,Apparel,1,10.99,6.5,17.49,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,598","16,016",M,California,19,GGOEYHPB072210,Apparel,1,10.99,6.5,17.49,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,599","16,016",M,California,19,GGOEGAAC032117,Apparel,1,18.99,6.5,25.49,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,599","16,016",M,California,19,GGOEGAAR010717,Apparel,1,16.99,6.5,23.49,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,602","16,016",M,California,19,GGOEGAWR061148,Apparel,1,23.99,6.5,30.49,Clicked,10,0.18,"2,000","4,019.93",4,apr,High
2019-04-01,"24,611","14,060",F,Illinois,22,GGOEAAAJ032417,Apparel,1,15.19,26.43,41.62,Not Used,10,0.18,"2,000","4,019.93",4,apr,Low
2019-04-24,"26,345","15,061",M,California,7,GGOEYAYR068625,Apparel,1,18.99,6,24.99,Clicked,10,0.18,"3,500","1,650.62",4,apr,High
2019-04-24,"26,338","15,061",M,California,7,GGOEGAWC062848,Apparel,1,30.39,6,36.39,Clicked,10,0.18,"3,500","1,650.62",4,apr,High
2019-04-24,"26,335","15,061",M,California,7,GGOEGAWQ062948,Apparel,1,27.19,6.5,33.69,Clicked,10,0.18,"3,500","1,650.62",4,apr,High
2019-04-24,"26,333","15,061",M,California,7,GGOEYHPB072210,Apparel,1,10.99,6,16.99,Used,10,0.18,"3,500","1,650.62",4,apr,High
2019-04-24,"26,333","15,061",M,California,7,GGOEYAYR068624,Apparel,1,18.99,6,24.99,Clicked,10,0.18,"3,500","1,650.62",4,apr,High
2019-04-24,"26,333","15,061",M,California,7,GGOEYAXR066155,Apparel,1,16.99,6,22.99,Clicked,10,0.18,"3,500","1,650.62",4,apr,High
2019-04-23,"26,280","13,418",F,New York,22,GGOEGAAJ073415,Apparel,1,18.99,6,24.99,Clicked,10,0.18,"3,500","3,107.11",4,apr,Medium-High
2019-04-23,"26,277","13,418",F,New York,22,GGOEGAAJ080615,Apparel,1,15.99,6,21.99,Used,10,0.18,"3,500","3,107.11",4,apr,Medium-High
2019-04-23,"26,276","13,418",F,New York,22,GGOEGAWQ062949,Apparel,1,27.19,6,33.19,Clicked,10,0.18,"3,500","3,107.11",4,apr,Medium-High
2019-04-23,"26,271","17,675",F,New York,17,GGOEGALB034117,Apparel,1,13.29,75,88.29,Used,10,0.18,"3,500","3,107.11",4,apr,High
2019-04-23,"26,269","17,675",F,New York,17,GGOEGAAJ080613,Apparel,1,19.99,6,25.99,Clicked,10,0.18,"3,500","3,107.11",4,apr,High
2019-04-23,"26,264","12,471",F,California,11,GGOEGADJ059717,Apparel,1,52.49,6,58.49,Clicked,10,0.18,"3,500","3,107.11",4,apr,Low
2019-04-23,"26,264","12,471",F,California,11,GGOEGAAQ010417,Apparel,1,16.99,6,22.99,Not Used,10,0.18,"3,500","3,107.11",4,apr,Low
2019-04-23,"26,263","12,471",F,California,11,GGOEGAAJ080616,Apparel,1,15.99,6,21.99,Clicked,10,0.18,"3,500","3,107.11",4,apr,Low
2019-04-23,"26,263","12,471",F,California,11,GGOEGAAB010516,Apparel,1,13.59,6,19.59,Clicked,10,0.18,"3,500","3,107.11",4,apr,Low
2019-04-23,"26,260","12,471",F,California,11,GGOEGAYQ069026,Apparel,1,15.19,6,21.19,Clicked,10,0.18,"3,500","3,107.11",4,apr,Low
2019-04-23,"26,250","12,471",F,California,11,GGOEGAEJ031314,Apparel,1,31.99,6,37.99,Clicked,10,0.18,"3,500","3,107.11",4,apr,Low
2019-04-22,"26,242","12,471",F,California,11,GGOEGAQB036013,Apparel,1,44.79,6,50.79,Used,10,0.18,"4,000","1,608.26",4,apr,Low
2019-04-22,"26,242","12,471",F,California,11,GGOEGALB036514,Apparel,1,11.19,6,17.19,Clicked,10,0.18,"4,000","1,608.26",4,apr,Low
2019-04-22,"26,238","12,471",F,California,11,GGOEGAEB027815,Apparel,1,16.99,6,22.99,Not Used,10,0.18,"4,000","1,608.26",4,apr,Low
2019-04-22,"26,231","12,471",F,California,11,GGOEAAAJ032416,Apparel,1,13.29,6,19.29,Clicked,10,0.18,"4,000","1,608.26",4,apr,Low
2019-04-21,"26,126","17,965",F,Illinois,7,GGOEGAAL010617,Apparel,1,13.59,6,19.59,Clicked,10,0.18,"4,000","3,078.84",4,apr,Low
2019-04-21,"26,126","17,965",F,Illinois,7,GGOEGAAJ032317,Apparel,2,15.19,6,36.38,Clicked,10,0.18,"4,000","3,078.84",4,apr,Low
2019-04-21,"26,126","17,965",F,Illinois,7,GGOEGAAB010517,Apparel,1,13.59,6,19.59,Not Used,10,0.18,"4,000","3,078.84",4,apr,Low
2019-04-21,"26,124","17,965",F,Illinois,7,GGOEYAWJ061448,Apparel,2,23.99,12.99,60.97,Used,10,0.18,"4,000","3,078.84",4,apr,Low
2019-04-21,"26,123","17,965",F,Illinois,7,GGOEYAAJ032515,Apparel,1,15.19,6,21.19,Clicked,10,0.18,"4,000","3,078.84",4,apr,Low
2019-04-21,"26,120","17,841",M,California,21,GGOEGAFJ036216,Apparel,1,41.59,6,47.59,Not Used,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,111","17,841",M,California,21,GGOEGAER035514,Apparel,1,14.69,6,20.69,Clicked,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,109","17,841",M,California,21,GGOEGAPB057513,Apparel,1,52.07,6.5,58.57,Used,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,108","17,841",M,California,21,GGOEGAFB035815,Apparel,1,44.79,6,50.79,Not Used,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,103","17,841",M,California,21,GGOEGAEQ027914,Apparel,1,13.59,6.5,20.09,Not Used,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,103","17,841",M,California,21,GGOEGAEQ027913,Apparel,1,13.59,6.5,20.09,Clicked,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,100","17,841",M,California,21,GGOEGHPB071610,Apparel,1,8.79,6,14.79,Clicked,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-21,"26,100","17,841",M,California,21,GGOEGAAQ033918,Apparel,1,10.63,6,16.63,Used,10,0.18,"4,000","3,078.84",4,apr,Medium-High
2019-04-20,"26,091","15,555",F,Illinois,34,GGOEGAEJ030713,Apparel,1,17.49,12.99,30.48,Used,10,0.18,"4,000","1,330.34",4,apr,Low
2019-04-20,"26,091","15,555",F,Illinois,34,GGOEGAAB058913,Apparel,1,21.99,12.99,34.98,Used,10,0.18,"4,000","1,330.34",4,apr,Low
2019-04-20,"26,091","15,555",F,Illinois,34,GGOEAAAJ032413,Apparel,1,13.29,12.99,26.28,Clicked,10,0.18,"4,000","1,330.34",4,apr,Low
2019-04-20,"26,086","15,555",F,Illinois,34,GGOEYHPB072210,Apparel,1,10.99,6,16.99,Clicked,10,0.18,"4,000","1,330.34",4,apr,Low
2019-04-20,"26,082","15,555",F,Illinois,34,GGOEGALB034115,Apparel,1,13.29,6,19.29,Clicked,10,0.18,"4,000","1,330.34",4,apr,Low
2019-04-20,"26,081","15,555",F,Illinois,34,GGOEYAYR068626,Apparel,1,15.19,6,21.19,Clicked,10,0.18,"4,000","1,330.34",4,apr,Low
